,Unnamed: 0.1,Unnamed: 0,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient,stance_positivity_score,Success
100,100,1543,32,Italy,10,10.0,2018-03-04,201803,32031,Free and Equal,LeU,30,,345,5,2019.0,0.78,0.682,3.466,0.0,,14.0,630.0,6,140,2023-1,286.0,0.35,0.0,0.0,0.0,0.0,3.147,1.399,1.049,3.147,0.0,1.049,4.545,1.748,0.35,0.0,0.0,0.0,2.448,0.699,0.699,0.0,0.699,3.497,0.0,0.0,0.0,0.0,0.0,0.0,1.399,4.545,0.0,0.0,0.0,0.0,4.196,11.189,4.196,10.839,10.49,0.0,5.944,0.0,0.699,2.098,0.0,0.699,3.147,2.797,1.049,0.0,4.196,0.0,2.797,1.399,1.049,2.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,1.049,0.0,0.699,0.0,0.699,0.0,0.0,0.0,0.0,0.0,0.0,4.196,0.699,0.0,0.0,2.098,3.147,0.35,2.797,0.0,0.0,1.049,0.0,0.0,0.0,0.0,2.797,0.0,-18.531,3.497,0.0,21.329,4.545,2023a,R8HU9H,0.35222572,55.24399999999999,1
101,101,1544,32,Italy,10,10.0,2018-03-04,201803,32051,Popular Civic List,CP,50,,345,5,2019.0,0.78,0.682,0.618,0.0,,2.0,630.0,8,140,2023-1,222.0,2.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604,0.0,0.45,1.351,4.505,0.0,0.0,0.0,0.0,2.703,0.901,4.054,0.901,13.514,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.901,6.757,0.0,0.0,0.0,0.0,0.901,7.658,0.45,3.604,16.667,0.0,3.604,0.0,1.351,1.351,1.351,0.0,2.252,1.351,1.802,0.0,6.306,0.0,0.901,1.802,0.901,4.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,1.802,0.0,2.703,0.0,3.604,0.0,0.0,0.0,0.45,0.0,0.0,0.901,1.351,0.0,0.0,1.351,2.252,1.351,1.351,0.0,0.45,1.351,0.0,0.0,0.0,0.0,0.901,0.0,-5.856,0.901,0.901,20.27,0.0,2023a,UCIS7Z,0.35222572,54.50500000000001,1
102,102,1545,32,Italy,10,10.0,2018-03-04,201803,32055,Us with Italy,NcL,50,,345,5,2019.0,0.78,0.682,1.292,0.0,,4.0,630.0,8,140,2023-1,178.0,0.562,0.0,0.0,0.0,0.0,0.0,0.562,0.562,3.371,0.0,2.247,0.0,0.562,0.0,3.933,2.809,1.124,5.056,0.0,1.685,0.0,12.921,7.303,0.0,0.0,0.0,1.124,0.0,0.0,0.0,10.674,0.0,0.0,2.809,0.0,0.562,2.247,3.933,0.0,6.742,0.0,6.18,0.562,4.494,0.562,1.685,0.0,5.618,3.933,0.0,0.0,0.562,0.0,1.685,2.247,0.562,1.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.0,0.0,0.0,1.685,0.0,0.0,0.0,0.0,0.0,0.0,0.562,2.247,2.247,0.562,0.0,5.618,0.562,3.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.685,0.0,11.798,7.303,2.809,6.742,0.562,2023a,YJ5K2Y,0.35222572,53.37,1
103,103,1546,32,Italy,10,10.0,2018-03-04,201803,32090,Coalition of South Tyrolean People’s Party and Trentino Tyrolean Autonomist Party,SVP-PATT,90,,345,5,2019.0,0.78,0.682,0.396,0.0,,4.0,630.0,8,140,2023-1,17.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.471,0.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882,0.0,0.0,0.0,0.0,2023a,1LQ7BG,0.35222572,17.646,1
104,104,1547,32,Italy,10,10.0,2018-03-04,201803,32440,Democratic Party,PD,30,,345,5,2019.0,0.78,0.682,18.981,0.0,,112.0,630.0,1,140,2023-1,1281.0,2.03,0.0,0.0,0.0,0.078,0.156,0.078,1.561,7.963,0.0,0.156,1.015,0.781,0.312,0.0,0.781,0.078,7.65,0.156,5.464,0.156,4.606,1.171,1.171,0.468,0.078,0.234,0.0,0.156,0.781,10.07,1.015,0.0,0.937,0.0,3.357,3.201,5.386,5.621,9.524,0.0,4.606,0.0,1.405,0.39,0.0,0.078,2.03,1.093,0.234,0.0,5.464,0.0,1.327,3.591,0.703,2.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015,0.39,0.0,0.39,0.0,5.464,0.0,0.0,0.0,0.0,0.0,0.0,3.357,1.405,0.0,0.0,0.39,2.03,0.781,1.093,0.0,0.0,0.156,0.078,0.0,0.0,0.0,1.327,0.0,-8.275,3.357,1.093,15.144,0.234,2023a,ENMQC6,0.35222572,60.031,1
105,105,1548,32,Italy,10,10.0,2018-03-04,201803,32451,More Europe,E,40,,345,5,2019.0,0.78,0.682,2.662,0.0,,3.0,630.0,1,140,2023-1,434.0,3.917,0.0,0.0,0.0,0.0,1.152,0.0,0.23,14.516,0.0,0.23,2.304,2.995,0.461,0.922,1.152,0.922,7.604,0.0,0.922,2.995,5.76,0.461,0.0,0.691,0.0,0.691,0.922,0.0,2.304,5.991,0.0,0.0,2.074,0.0,2.535,5.3,2.074,3.226,5.991,0.23,5.3,0.23,0.0,0.922,0.0,1.382,0.922,0.461,1.152,0.0,2.765,0.0,1.152,2.765,0.0,4.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152,1.152,1.843,0.0,0.691,0.461,0.922,0.0,0.0,0.0,0.0,0.0,0.0,2.535,0.0,0.0,0.0,0.922,0.922,1.843,0.461,0.0,0.23,0.922,0.0,0.0,0.0,0.0,1.152,0.0,-2.074,0.461,5.069,9.217,1.152,2023a,2Y1XDP,0.35222572,45.624,1
106,106,1549,32,Italy,10,10.0,2018-03-04,201803,32610,Go Italy,FI,60,,345,5,2019.0,0.78,0.682,13.525,0.0,,106.0,630.0,1,140,2023-1,96.0,3.125,0.0,0.0,0.0,2.083,0.0,0.0,1.042,0.0,3.125,5.208,1.042,1.042,0.0,0.0,3.125,0.0,8.333,0.0,4.167,5.208,7.292,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.458,0.0,0.0,0.0,0.0,0.0,3.125,2.083,5.208,9.375,0.0,4.167,1.042,2.083,0.0,1.042,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,1.042,1.042,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042,0.0,0.0,0.0,1.042,0.0,3.125,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.0,0.0,9.375,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,1.042,5.208,14.583,0.0,2023a,KA1FM1,0.35222572,38.542,1
107,107,1550,32,Italy,10,10.0,2018-03-04,201803,32630,Brothers of Italy,FDI,60,,345,5,2019.0,0.78,0.682,4.201,0.0,,31.0,630.0,1,140,2023-1,182.0,2.198,0.0,0.0,0.0,3.297,0.0,0.0,0.549,0.0,0.549,2.198,3.297,0.0,0.0,1.099,1.099,0.0,2.747,0.549,1.099,0.0,5.495,4.945,0.0,0.0,4.945,0.0,0.0,0.0,0.0,2.198,0.0,1.099,0.0,0.0,0.549,6.593,7.143,1.648,8.791,0.549,3.846,0.0,4.945,0.0,1.648,0.0,11.538,1.648,0.0,3.846,1.648,0.0,0.0,1.648,0.549,6.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.297,0.0,0.0,0.0,0.0,0.0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.549,3.297,1.648,0.0,0.0,11.538,0.0,1.648,0.0,0.0,0.0,0.0,1.648,2.198,0.0,0.0,0.0,7.692,4.945,0.0,10.44,0.0,2023a,O5W4K9,0.35222572,53.295,1
108,108,1551,32,Italy,10,10.0,2018-03-04,201803,32720,League,L,70,,345,5,2019.0,0.78,0.682,17.488,0.0,,124.0,630.0,1,140,2023-1,1310.0,0.305,0.0,0.0,0.076,0.992,0.153,0.0,0.763,0.153,0.687,6.031,0.153,1.756,0.305,0.153,4.427,0.076,5.344,0.687,2.366,0.229,3.511,4.198,0.0,0.534,0.916,0.0,0.076,0.0,0.763,5.115,2.214,0.0,0.0,0.0,0.0,10.611,5.267,1.527,4.809,0.0,3.13,0.382,4.046,0.0,0.916,0.0,11.145,1.069,0.0,2.748,2.061,0.076,2.061,0.916,5.725,1.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.153,0.0,0.687,0.0,0.916,0.153,1.756,0.229,0.382,0.0,0.0,0.0,0.0,0.0,1.069,2.977,0.0,0.0,11.145,0.0,1.069,0.0,0.0,0.0,0.0,0.84,1.908,0.0,2.061,0.0,4.656,6.412,0.229,6.336,0.153,2023a,LYQFIO,0.35222572,44.045,1
109,109,1552,32,Italy,10,10.0,2018-03-04,201803,32956,Five Star Movement,M5S,95,,345,5,2019.0,0.78,0.682,32.165,0.0,,227.0,630.0,6,140,2023-1,6515.0,0.491,0.215,0.0,0.476,0.046,0.783,0.107,0.752,1.059,0.015,2.256,0.89,4.037,0.384,0.445,3.101,0.276,3.745,4.543,5.649,0.077,0.829,4.728,0.107,0.43,0.353,0.092,0.031,0.338,0.077,9.977,0.491,0.445,0.0,0.0,11.297,22.84,0.998,0.798,3.085,0.0,4.083,0.031,0.169,0.092,0.0,0.0,4.39,1.044,0.0,0.0,1.55,0.0,0.261,1.305,0.384,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.169,0.353,0.537,2.579,0.031,0.491,0.967,5.633,0.015,0.0,0.0,0.0,0.0,0.368,10.929,0.153,0.015,0.0,0.092,4.39,0.138,1.013,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.015,-7.429,5.326,0.077,3.883,0.89,2023a,HBKQST,0.35222572,51.56000000000001,1
110,110,1671,33,Spain,10,10.0,2015-12-20,201512,33020,Popular Unity,UP,20,,297,5,2016.0,0.854,0.712,3.676,0.0,,2.0,350.0,8,111,2023-1,1830.0,1.639,0.0,0.0,0.383,0.0,0.929,0.219,0.383,0.0,0.0,0.273,3.115,5.41,0.0,0.437,0.71,0.0,1.257,0.656,0.109,0.0,0.164,7.596,0.109,0.164,0.219,0.0,0.874,0.109,0.164,4.863,1.585,0.328,0.0,0.437,2.35,9.344,9.508,9.454,20.383,0.0,4.262,0.0,0.055,0.164,0.0,2.295,0.109,0.219,0.929,0.0,7.65,0.0,0.656,0.109,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.0,0.0,3.115,3.661,0.0,0.0,1.749,0.109,0.0,0.0,0.0,0.0,0.0,0.164,2.186,0.055,0.0,0.0,0.164,0.109,1.639,0.109,0.109,0.219,0.71,0.0,0.0,0.0,0.0,0.656,0.0,-45.683,9.29,0.0,29.836,1.148,2023a,MSP355,0.3618142,40.05799999999999,1
111,111,1672,33,Spain,10,10.0,2015-12-20,201512,33095,Basque Country Unite,EH Bildu,90,,297,5,2016.0,0.854,0.712,0.869,0.0,,2.0,350.0,8,111,2023-1,114.0,1.754,0.0,0.0,0.0,0.0,0.0,6.14,0.877,0.0,0.0,3.509,24.561,8.772,0.0,0.0,32.456,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,0.0,3.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632,0.877,0.0,6.14,2.632,0.0,0.0,0.0,0.0,0.0,0.0,1.754,0.0,0.0,0.0,0.0,2.632,0.0,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.561,8.772,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,0.0,0.0,2.632,0.0,0.0,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877,0.0,0.877,0.0,0.0,8.772,6.14,2023a,RV7QBD,0.3618142,22.808,1
112,112,1673,33,Spain,10,10.0,2015-12-20,201512,33096,In Common We Can,,90,,297,5,2016.0,0.854,0.712,3.688,0.0,,12.0,350.0,8,111,2023-1,2257.0,1.063,0.0,0.0,0.222,0.0,1.551,0.31,0.665,0.532,0.0,0.089,4.386,9.349,0.0,0.0,4.785,0.0,1.949,1.019,0.133,0.0,0.487,7.665,0.177,0.044,0.31,0.0,2.393,1.019,0.31,6.292,1.374,0.399,0.0,0.044,5.051,6.159,2.57,6.203,14.178,0.0,6.69,0.0,0.0,0.044,0.0,1.861,0.133,2.393,0.93,0.0,6.07,0.0,0.62,0.044,0.089,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.089,4.298,5.716,0.0,0.0,3.633,0.133,0.0,0.0,0.0,0.0,0.0,0.62,4.431,0.0,0.0,0.0,0.044,0.133,1.019,0.975,1.418,0.266,0.665,0.0,0.0,0.0,0.0,0.62,0.0,-41.427,9.216,0.0,20.381,1.861,2023a,YVCXAA,0.3618142,44.43999999999999,1
113,113,1674,33,Spain,10,10.0,2015-12-20,201512,33097,In Tide,,90,,297,5,2016.0,0.854,0.712,1.629,0.0,,6.0,350.0,8,111,2023-1,295.0,2.712,0.0,0.0,0.678,0.0,1.017,0.339,3.39,0.0,0.0,0.0,2.034,7.797,0.0,0.339,4.746,0.0,5.424,2.034,0.0,0.0,1.017,9.153,0.339,0.0,0.339,0.0,1.695,0.339,0.678,2.712,1.017,0.678,0.0,0.0,4.068,6.102,3.729,10.169,11.525,0.0,4.746,0.0,0.0,0.0,0.0,2.712,0.0,0.678,2.034,0.0,4.746,0.0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.0,0.0,2.034,3.39,0.0,0.0,4.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068,0.0,0.0,0.0,0.0,0.0,1.017,0.678,0.0,0.0,2.034,0.0,0.0,0.0,0.0,1.017,0.0,-42.034,10.508,0.0,21.695,1.356,2023a,FCR23M,0.3618142,43.05199999999999,1
114,114,1675,33,Spain,10,10.0,2015-12-20,201512,33098,Commitment-We can-It is time,,90,,297,5,2016.0,0.854,0.712,2.672,0.0,,9.0,350.0,8,111,2023-1,1938.0,0.877,0.0,0.0,0.206,0.155,0.052,0.155,0.877,0.0,0.0,0.0,2.167,4.747,0.0,0.258,2.012,0.0,5.212,1.703,0.206,0.0,0.98,7.276,0.155,0.464,0.155,0.0,2.735,0.413,1.032,6.605,0.671,0.206,0.0,0.0,7.224,9.03,2.683,9.236,16.409,0.0,3.406,0.0,0.0,0.0,0.0,1.858,0.464,1.084,1.135,0.0,5.573,0.0,1.961,0.052,0.0,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.103,2.064,3.096,0.052,0.0,1.651,0.206,0.0,0.0,0.0,0.0,0.0,0.0,7.224,0.0,0.0,0.0,0.0,0.464,0.31,0.258,0.826,0.413,0.722,0.0,0.0,0.0,0.0,1.961,0.0,-34.83,8.101,0.0,25.645,0.206,2023a,5DAI7Y,0.3618142,51.70099999999999,1
115,115,1676,33,Spain,10,10.0,2015-12-20,201512,33099,Democracy and Freedom,DL,90,,297,5,2016.0,0.854,0.712,2.25,0.0,,8.0,350.0,8,111,2023-1,1923.0,0.364,0.0,0.0,0.0,0.52,0.26,0.104,0.988,0.468,0.0,0.0,1.976,1.924,0.052,0.052,30.213,0.0,2.288,0.988,0.936,0.104,3.276,6.552,0.0,0.572,0.052,0.572,3.172,0.208,2.444,9.1,0.312,0.0,0.728,0.0,2.444,3.224,1.976,3.224,13.313,0.052,1.82,0.0,0.0,0.104,0.0,0.156,0.624,0.728,0.416,0.0,2.392,0.0,0.78,0.208,0.208,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976,1.768,0.0,0.0,0.156,0.936,0.0,0.0,0.0,0.0,0.0,0.416,2.028,0.0,0.0,0.0,0.104,0.624,0.26,0.728,0.0,0.208,0.208,0.0,0.0,0.0,0.0,0.78,0.0,-18.149,6.864,0.832,16.537,0.364,2023a,ETWU1Z,0.3618142,34.89199999999999,1
116,116,1677,33,Spain,10,10.0,2015-12-20,201512,33210,We can,,20,,297,5,2016.0,0.854,0.712,12.6,0.0,,42.0,350.0,1,111,2023-1,1748.0,1.201,0.0,0.0,0.4,0.114,0.286,0.0,1.487,0.229,0.0,0.0,4.005,7.208,0.0,0.343,1.659,0.0,8.524,2.517,0.114,0.0,0.858,7.208,0.057,0.286,0.343,0.0,2.117,0.286,0.915,8.467,1.087,0.572,0.0,0.0,3.375,6.693,8.867,6.636,11.156,0.0,5.32,0.0,0.343,0.114,0.0,2.117,0.114,0.0,0.286,0.0,3.375,0.0,1.03,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.057,3.947,4.062,0.0,0.0,3.146,0.114,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.343,0.0,0.0,0.114,0.114,0.286,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,1.03,0.0,-32.952,8.352,0.0,17.792,0.286,2023a,T7JFTT,0.3618142,45.477,1
117,117,1678,33,Spain,10,10.0,2015-12-20,201512,33320,Spanish Socialist Workers’ Party,PSOE,30,,297,5,2016.0,0.854,0.712,21.995,0.0,,90.0,350.0,1,111,2023-1,4453.0,1.505,0.0,0.0,0.202,1.864,0.135,0.247,4.963,2.695,0.0,0.0,3.436,4.918,0.112,0.606,1.123,0.022,5.412,2.83,0.247,0.135,2.942,6.086,0.0,0.517,0.135,0.0,3.907,0.337,2.291,9.499,0.202,0.022,0.629,0.0,4.042,1.437,3.997,7.231,14.462,0.0,3.211,0.0,0.472,0.09,0.0,1.415,0.898,0.764,0.898,0.0,2.47,0.0,1.033,0.0,0.18,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.135,3.301,3.458,0.0,0.539,0.921,0.225,0.0,0.022,0.0,0.0,0.0,0.09,3.952,0.337,0.135,0.0,0.09,0.898,0.719,0.764,0.0,0.247,0.651,0.0,0.0,0.0,0.0,1.033,0.0,-25.556,6.288,0.764,21.693,0.382,2023a,WEXCAS,0.3618142,55.535,1
