,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient
1673,33,Spain,10,10.0,2015-12-20,201512,33096,In Common We Can,,90,,297,5,2016.0,0.854,0.712,3.688,0.0,,12.0,350.0,8,111,2023-1,2257.0,1.063,0.0,0.0,0.222,0.0,1.551,0.31,0.665,0.532,0.0,0.089,4.386,9.349,0.0,0.0,4.785,0.0,1.949,1.019,0.133,0.0,0.487,7.665,0.177,0.044,0.31,0.0,2.393,1.019,0.31,6.292,1.374,0.399,0.0,0.044,5.051,6.159,2.57,6.203,14.178,0.0,6.69,0.0,0.0,0.044,0.0,1.861,0.133,2.393,0.93,0.0,6.07,0.0,0.62,0.044,0.089,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.089,4.298,5.716,0.0,0.0,3.633,0.133,0.0,0.0,0.0,0.0,0.0,0.62,4.431,0.0,0.0,0.0,0.044,0.133,1.019,0.975,1.418,0.266,0.665,0.0,0.0,0.0,0.0,0.62,0.0,-41.427,9.216,0.0,20.381,1.861,2023a,YVCXAA,0.3618142
1674,33,Spain,10,10.0,2015-12-20,201512,33097,In Tide,,90,,297,5,2016.0,0.854,0.712,1.629,0.0,,6.0,350.0,8,111,2023-1,295.0,2.712,0.0,0.0,0.678,0.0,1.017,0.339,3.39,0.0,0.0,0.0,2.034,7.797,0.0,0.339,4.746,0.0,5.424,2.034,0.0,0.0,1.017,9.153,0.339,0.0,0.339,0.0,1.695,0.339,0.678,2.712,1.017,0.678,0.0,0.0,4.068,6.102,3.729,10.169,11.525,0.0,4.746,0.0,0.0,0.0,0.0,2.712,0.0,0.678,2.034,0.0,4.746,0.0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.0,0.0,2.034,3.39,0.0,0.0,4.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068,0.0,0.0,0.0,0.0,0.0,1.017,0.678,0.0,0.0,2.034,0.0,0.0,0.0,0.0,1.017,0.0,-42.034,10.508,0.0,21.695,1.356,2023a,FCR23M,0.3618142
1675,33,Spain,10,10.0,2015-12-20,201512,33098,Commitment-We can-It is time,,90,,297,5,2016.0,0.854,0.712,2.672,0.0,,9.0,350.0,8,111,2023-1,1938.0,0.877,0.0,0.0,0.206,0.155,0.052,0.155,0.877,0.0,0.0,0.0,2.167,4.747,0.0,0.258,2.012,0.0,5.212,1.703,0.206,0.0,0.98,7.276,0.155,0.464,0.155,0.0,2.735,0.413,1.032,6.605,0.671,0.206,0.0,0.0,7.224,9.03,2.683,9.236,16.409,0.0,3.406,0.0,0.0,0.0,0.0,1.858,0.464,1.084,1.135,0.0,5.573,0.0,1.961,0.052,0.0,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.103,2.064,3.096,0.052,0.0,1.651,0.206,0.0,0.0,0.0,0.0,0.0,0.0,7.224,0.0,0.0,0.0,0.0,0.464,0.31,0.258,0.826,0.413,0.722,0.0,0.0,0.0,0.0,1.961,0.0,-34.83,8.101,0.0,25.645,0.206,2023a,5DAI7Y,0.3618142
1676,33,Spain,10,10.0,2015-12-20,201512,33099,Democracy and Freedom,DL,90,,297,5,2016.0,0.854,0.712,2.25,0.0,,8.0,350.0,8,111,2023-1,1923.0,0.364,0.0,0.0,0.0,0.52,0.26,0.104,0.988,0.468,0.0,0.0,1.976,1.924,0.052,0.052,30.213,0.0,2.288,0.988,0.936,0.104,3.276,6.552,0.0,0.572,0.052,0.572,3.172,0.208,2.444,9.1,0.312,0.0,0.728,0.0,2.444,3.224,1.976,3.224,13.313,0.052,1.82,0.0,0.0,0.104,0.0,0.156,0.624,0.728,0.416,0.0,2.392,0.0,0.78,0.208,0.208,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976,1.768,0.0,0.0,0.156,0.936,0.0,0.0,0.0,0.0,0.0,0.416,2.028,0.0,0.0,0.0,0.104,0.624,0.26,0.728,0.0,0.208,0.208,0.0,0.0,0.0,0.0,0.78,0.0,-18.149,6.864,0.832,16.537,0.364,2023a,ETWU1Z,0.3618142
1677,33,Spain,10,10.0,2015-12-20,201512,33210,We can,,20,,297,5,2016.0,0.854,0.712,12.6,0.0,,42.0,350.0,1,111,2023-1,1748.0,1.201,0.0,0.0,0.4,0.114,0.286,0.0,1.487,0.229,0.0,0.0,4.005,7.208,0.0,0.343,1.659,0.0,8.524,2.517,0.114,0.0,0.858,7.208,0.057,0.286,0.343,0.0,2.117,0.286,0.915,8.467,1.087,0.572,0.0,0.0,3.375,6.693,8.867,6.636,11.156,0.0,5.32,0.0,0.343,0.114,0.0,2.117,0.114,0.0,0.286,0.0,3.375,0.0,1.03,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.057,3.947,4.062,0.0,0.0,3.146,0.114,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.343,0.0,0.0,0.114,0.114,0.286,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,1.03,0.0,-32.952,8.352,0.0,17.792,0.286,2023a,T7JFTT,0.3618142
1678,33,Spain,10,10.0,2015-12-20,201512,33320,Spanish Socialist Workers’ Party,PSOE,30,,297,5,2016.0,0.854,0.712,21.995,0.0,,90.0,350.0,1,111,2023-1,4453.0,1.505,0.0,0.0,0.202,1.864,0.135,0.247,4.963,2.695,0.0,0.0,3.436,4.918,0.112,0.606,1.123,0.022,5.412,2.83,0.247,0.135,2.942,6.086,0.0,0.517,0.135,0.0,3.907,0.337,2.291,9.499,0.202,0.022,0.629,0.0,4.042,1.437,3.997,7.231,14.462,0.0,3.211,0.0,0.472,0.09,0.0,1.415,0.898,0.764,0.898,0.0,2.47,0.0,1.033,0.0,0.18,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.135,3.301,3.458,0.0,0.539,0.921,0.225,0.0,0.022,0.0,0.0,0.0,0.09,3.952,0.337,0.135,0.0,0.09,0.898,0.719,0.764,0.0,0.247,0.651,0.0,0.0,0.0,0.0,1.033,0.0,-25.556,6.288,0.764,21.693,0.382,2023a,WEXCAS,0.3618142
1679,33,Spain,10,10.0,2015-12-20,201512,33420,Citizens - Party of the Citizens,C's,40,,297,5,2016.0,0.854,0.712,13.94,0.0,,40.0,350.0,1,111,2023-1,5051.0,0.119,0.0,0.0,0.079,2.257,0.0,0.059,2.059,1.445,0.0,0.059,1.98,1.564,0.297,0.218,0.198,0.832,12.314,2.415,0.158,1.029,3.168,5.761,0.139,0.02,0.218,0.257,5.207,0.198,1.92,12.512,0.198,0.0,1.049,0.0,3.286,4.732,3.603,3.88,8.751,0.218,7.187,0.079,0.535,0.356,0.079,0.416,1.049,1.069,0.297,0.257,3.168,0.0,2.673,0.416,0.198,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,1.148,0.832,1.386,0.0,0.0,0.178,0.158,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.099,0.436,0.0,0.356,1.049,0.04,1.069,0.0,0.139,0.158,0.0,0.0,0.257,0.0,2.673,0.0,-16.036,6.098,2.079,12.631,0.059,2023a,BJINRR,0.3618142
1680,33,Spain,10,10.0,2015-12-20,201512,33610,People's Party,PP,60,,297,5,2016.0,0.854,0.712,28.705,0.0,,123.0,350.0,1,111,2023-1,2377.0,0.841,0.0,0.0,0.168,4.417,0.0,0.084,3.113,3.071,0.0,0.0,2.861,3.702,0.799,0.0,0.042,0.589,5.974,1.767,0.673,0.294,2.314,2.398,0.084,0.042,0.0,0.421,4.67,0.042,6.689,11.191,0.084,0.0,2.272,0.0,2.23,1.851,3.955,5.048,10.938,0.463,3.87,0.0,1.641,0.0,0.252,0.0,3.281,2.061,0.0,0.0,1.557,0.0,2.692,0.547,0.799,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.883,1.977,2.945,0.0,0.421,0.337,0.631,0.0,0.042,0.0,0.0,0.0,0.0,2.23,1.388,0.252,0.0,0.0,3.281,0.0,2.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692,0.0,-4.249,2.566,2.566,15.987,0.084,2023a,PQGFFS,0.3618142
1681,33,Spain,10,10.0,2015-12-20,201512,33902,Basque Nationalist Party,PNV/EAJ,90,,297,5,2016.0,0.854,0.712,1.199,0.0,,6.0,350.0,1,111,2023-1,443.0,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.677,3.16,0.0,0.0,8.352,6.772,0.0,0.0,14.898,0.0,3.612,0.451,0.677,0.0,2.935,2.257,0.0,0.451,0.0,0.903,3.837,2.935,6.546,10.835,0.226,0.0,4.515,0.0,6.546,1.129,0.0,2.032,9.029,0.451,1.129,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,3.16,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352,5.869,0.0,0.0,0.903,0.677,0.0,0.0,0.0,0.0,0.0,0.0,6.546,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,-5.418,2.483,4.515,11.061,0.0,2023a,6E3Y19,0.3618142
1682,33,Spain,10,10.0,2015-12-20,201512,33905,Catalan Republican Left,ERC,90,,297,5,2016.0,0.854,0.712,2.387,0.0,,9.0,350.0,1,111,2023-1,601.0,1.997,0.0,0.0,0.0,0.166,0.0,0.998,4.825,2.829,0.0,0.0,2.329,4.659,0.0,0.0,25.957,0.0,4.992,3.328,0.0,0.0,2.662,8.319,0.832,1.498,0.0,0.0,1.331,0.0,1.997,3.993,0.333,0.0,0.0,0.0,1.165,0.998,1.83,3.827,9.151,0.0,2.496,0.0,0.0,0.166,0.0,0.166,0.0,1.498,2.329,0.333,1.664,0.0,1.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,1.83,3.494,0.0,0.0,1.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165,0.0,0.0,0.166,0.0,0.0,0.0,0.998,0.499,1.165,1.165,0.0,0.0,0.333,0.0,1.331,0.0,-26.622,9.484,0.0,12.978,0.998,2023a,SX4BJF,0.3618142
1683,33,Spain,10,10.0,2015-12-20,201512,33907,Canarian Coalition and Canarian Nationalist Party,CC-PNC,90,,297,5,2016.0,0.854,0.712,0.325,0.0,,1.0,350.0,1,111,2023-1,633.0,1.738,0.0,0.0,0.0,0.0,0.0,0.158,2.212,0.79,0.0,0.0,0.948,0.79,0.0,0.474,14.376,0.0,1.264,0.474,0.474,0.316,4.107,0.948,0.158,1.106,3.791,0.0,9.005,0.158,5.371,13.27,0.79,0.0,0.316,0.0,4.107,0.316,0.948,10.742,7.899,0.316,3.318,0.0,0.0,0.0,0.0,0.158,0.948,0.474,0.0,0.0,2.528,0.0,5.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.632,0.0,0.0,0.158,0.474,0.0,0.0,0.0,0.0,0.0,0.0,4.107,0.0,0.0,0.0,0.0,0.948,0.158,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213,0.0,-14.692,1.896,0.632,18.641,0.158,2023a,PX7SNO,0.3618142
1793,34,Greece,10,10.0,2015-01-25,201501,34210,Communist Party of Greece,KKE,20,,317,5,2015.0,0.745,0.63,5.341,0.0,,15.0,300.0,1,110,2023-1,62.0,0.0,0.0,0.0,19.355,0.0,0.0,0.0,0.0,0.0,0.0,9.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839,40.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.065,0.0,0.0,0.0,3.226,1.613,0.0,0.0,0.0,6.452,0.0,0.0,0.0,0.0,4.839,0.0,0.0,1.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,0.0,0.0,0.0,0.0,0.0,0.0,38.71,1.613,0.0,0.0,0.0,0.0,0.0,0.0,6.452,0.0,0.0,0.0,0.0,0.0,0.0,4.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,0.0,0.0,4.839,0.0,2023a,ABCHI6,0.3600026
1794,34,Greece,10,10.0,2015-01-25,201501,34212,Coalition of the Radical Left,SYRIZA,20,,317,5,2015.0,0.745,0.63,36.34,0.0,,149.0,300.0,1,110,2023-1,151.0,0.662,0.0,0.0,3.311,0.0,0.0,0.0,1.325,0.662,0.0,0.0,0.0,13.245,0.0,0.0,1.325,0.662,3.974,6.623,0.662,0.0,0.0,1.987,0.662,0.0,0.0,0.0,0.662,2.649,5.298,7.285,0.662,1.987,10.596,0.0,0.0,2.649,0.0,0.662,18.543,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.596,0.662,1.325,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.311,0.0,0.0,13.245,0.0,0.0,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325,0.0,-41.722,3.311,10.596,19.205,0.0,2023a,UD7JG9,0.3600026
1795,34,Greece,10,10.0,2015-01-25,201501,34313,Panhellenic Socialist Movement,PASOK,30,,317,5,2015.0,0.745,0.63,4.573,0.0,,13.0,300.0,1,110,2023-1,584.0,0.0,1.027,0.0,0.342,0.342,0.0,0.342,2.397,8.733,0.0,0.0,0.0,8.904,0.0,0.171,2.568,0.0,2.911,1.027,0.514,0.0,1.027,1.884,0.342,0.0,1.027,1.541,0.0,0.0,5.137,6.849,0.0,0.171,3.596,0.0,0.0,8.733,0.0,3.425,16.096,0.0,13.699,0.171,1.027,0.0,0.0,0.0,0.171,1.541,0.0,0.171,2.397,0.0,1.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,8.904,0.0,0.0,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027,0.0,0.0,0.0,0.171,0.0,0.0,1.541,0.0,0.0,0.0,0.0,0.171,0.0,1.712,0.0,-37.842,2.226,3.596,19.521,0.342,2023a,64E8RA,0.3600026
1796,34,Greece,10,10.0,2015-01-25,201501,34340,The River,,30,,317,5,2015.0,0.745,0.63,5.906,0.0,,17.0,300.0,1,110,2023-1,751.0,0.0,1.997,0.533,0.0,2.264,0.0,0.0,3.063,2.13,0.0,1.731,0.932,9.587,0.0,1.864,2.53,0.0,2.264,5.593,1.997,0.666,1.731,0.666,0.266,0.0,0.266,0.0,0.0,0.0,0.666,5.326,0.0,0.0,6.658,0.0,0.0,5.326,7.856,0.932,7.856,0.0,5.859,0.932,2.53,0.399,0.0,1.065,0.266,2.397,0.0,1.465,4.794,1.198,4.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932,8.256,0.0,0.0,1.332,1.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,1.731,0.399,0.0,0.266,0.0,2.397,0.0,0.0,0.0,0.0,0.0,1.465,0.0,4.394,0.0,-12.916,0.932,7.324,8.788,0.533,2023a,YJ9KO4,0.3600026
1797,34,Greece,10,10.0,2015-01-25,201501,34511,New Democracy,ND,50,,317,5,2015.0,0.745,0.63,27.15,0.0,,76.0,300.0,1,110,2023-1,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.0,0.0,0.617,0.0,0.0,2.469,0.0,2.469,8.642,3.704,4.938,8.642,2.469,0.0,0.0,0.0,0.0,0.0,0.0,2.469,22.84,0.0,0.0,5.556,0.0,0.0,1.235,0.617,0.617,20.37,0.0,0.0,0.0,1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642,1.235,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,-8.025,2.469,10.494,20.988,0.0,2023a,VBNKPB,0.3600026
1798,34,Greece,10,10.0,2015-01-25,201501,34720,Golden Dawn,XA,70,,317,5,2015.0,0.745,0.63,6.136,0.0,,17.0,300.0,1,110,2023-1,172.0,0.581,1.163,1.163,21.512,5.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651,2.326,0.0,0.0,0.0,0.0,4.651,5.814,0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,0.0,2.326,0.0,0.0,3.488,1.163,0.0,0.0,1.744,0.581,0.0,5.814,0.0,3.488,0.0,13.953,0.0,2.326,0.0,11.047,0.0,1.744,0.0,0.0,0.0,4.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977,14.535,0.0,0.0,4.651,0.0,0.0,0.0,5.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.465,3.488,0.0,0.0,11.047,0.0,0.0,0.0,0.0,0.0,1.744,0.0,0.0,0.0,4.651,0.581,2.326,0.0,1.163,5.814,1.163,2023a,RBKCLY,0.3600026
1799,34,Greece,10,10.0,2015-01-25,201501,34730,Independent Greeks,ANEL,70,,317,5,2015.0,0.745,0.63,4.635,0.0,,13.0,300.0,1,110,2023-1,26.0,0.0,0.0,15.385,11.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692,3.846,0.0,0.0,0.0,46.154,0.0,11.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.462,7.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.154,0.0,3.846,11.538,15.385,2023a,NCKLTR,0.3600026
