country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,year,Gini coefficient,welfare spending,electoral_dem_ind,GNI
21,Belgium,10,10.0,2014-05-25,201405,21321,Socialist Party Different,sp.a,30,,326,5,2019.0,0.788,0.659,8.829,0.0,,13.0,150.0,1,140,2023-1,6670.0,0.675,0.0,0.0,0.0,0.495,0.225,0.135,2.114,2.024,0.045,0.21,2.339,1.649,0.0,0.015,2.324,0.48,6.072,0.0,0.015,0.225,2.819,6.267,0.405,1.439,0.105,0.24,0.345,0.39,0.405,10.555,1.079,0.03,0.195,0.0,2.759,2.969,4.093,17.826,8.621,1.334,3.208,0.015,0.96,1.514,0.0,1.109,3.298,1.964,1.064,0.03,5.547,0.0,0.09,0.135,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.889,1.094,0.0,0.12,0.435,0.015,0.0,0.0,0.0,0.0,0.0,0.21,2.549,0.525,0.435,0.015,1.499,3.298,0.66,1.844,0.12,0.36,0.705,0.0,0.0,0.03,0.0,0.09,0.015,-15.502,7.751,0.42,26.447,0.36,2023a,DOAY5C,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21322,Francophone Socialist Party,PS,30,,356,5,2022.0,0.832,0.765,11.67,,,23.0,150.0,1,170,2023-1,6722.0,0.55,0.045,0.0,0.06,0.208,0.06,0.149,1.354,1.026,0.0,0.268,1.711,1.696,0.015,0.0,1.517,0.06,2.38,0.0,1.19,0.208,3.094,4.448,1.577,0.893,0.149,0.0,0.0,0.327,1.741,12.838,0.803,1.16,0.446,0.0,5.132,2.767,5.028,8.182,14.237,0.015,10.547,0.0,0.045,0.759,0.074,0.759,3.005,1.532,0.684,0.0,6.293,0.0,0.863,0.015,0.015,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.015,0.208,1.503,1.473,0.0,0.149,0.074,1.131,0.0,0.06,0.0,0.0,0.0,0.015,5.118,0.045,0.0,0.134,0.625,3.005,0.521,1.532,0.0,0.253,0.431,0.0,0.0,0.0,0.0,0.863,0.015,-30.988,6.828,0.655,22.419,0.208,2023a,E7Q1XW,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21421,Open Flemish Liberals and Democrats,openVLD,40,,326,5,2019.0,0.788,0.659,9.631,0.0,,14.0,150.0,1,140,2023-1,1192.0,0.671,0.084,0.0,0.0,1.174,0.0,0.0,3.523,1.091,0.0,0.0,3.859,0.923,0.0,0.168,2.852,0.503,10.403,0.0,1.342,3.44,4.866,3.523,0.084,1.426,0.0,0.503,0.084,0.0,1.007,8.473,0.0,0.0,0.503,0.0,1.93,0.839,2.601,8.641,6.628,2.013,5.369,0.0,3.188,0.839,0.0,1.762,3.02,0.839,1.594,0.336,8.557,0.0,0.839,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013,1.846,0.168,0.0,0.419,0.336,0.839,0.0,0.503,0.0,0.0,0.0,0.0,1.93,1.678,1.51,0.0,0.839,3.02,0.671,0.839,0.0,0.923,0.671,0.0,0.0,0.336,0.0,0.839,0.0,-3.859,3.607,3.943,15.268,0.0,2023a,N9XLDM,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21426,Reform Movement,MR,40,,356,5,2022.0,0.832,0.765,9.641,,,20.0,150.0,1,170,2023-1,8807.0,0.477,0.011,0.0,0.0,2.135,0.0,0.079,2.6,1.669,0.0,0.045,0.704,1.317,0.023,0.034,1.465,0.057,4.939,0.011,1.011,1.453,5.507,3.372,2.895,0.011,0.068,0.159,0.0,0.011,1.93,7.982,0.806,0.045,0.988,0.0,1.726,3.009,3.77,6.041,11.616,1.862,4.905,0.0,4.303,0.238,0.011,0.795,8.811,0.227,0.0,1.624,4.701,0.182,1.374,2.771,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.67,0.976,0.0,0.17,0.17,1.011,0.0,0.0,0.0,0.0,0.0,0.0,1.726,0.0,4.303,0.0,0.238,8.811,0.023,0.227,0.0,0.0,0.0,0.0,1.374,0.25,0.0,1.374,0.0,-5.212,7.074,2.441,17.656,0.079,2023a,RYMNE3,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21521,Christian Democratic and Flemish,CD&V,50,,326,5,2019.0,0.788,0.659,11.61,0.0,,18.0,150.0,1,140,2023-1,4881.0,1.496,0.082,0.0,0.0,0.738,0.266,0.02,2.807,1.004,0.0,0.0,1.065,0.205,0.061,0.266,5.142,0.205,6.904,0.041,0.983,0.901,2.54,0.942,0.287,0.922,0.123,0.328,0.369,0.164,1.147,13.215,0.574,0.0,1.229,0.0,4.118,4.876,5.696,8.851,5.798,2.274,5.47,0.389,2.233,0.389,1.967,0.287,3.442,2.684,0.799,0.553,4.057,0.082,1.311,0.43,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.738,0.184,0.0,0.02,0.0,0.963,0.02,0.0,0.0,0.0,0.0,0.143,3.975,1.762,0.471,0.0,0.389,3.442,1.496,2.52,0.164,0.389,0.41,0.0,0.102,0.451,0.0,1.311,0.0,-0.102,1.803,2.131,14.649,0.287,2023a,MVNVXK,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21522,Humanist Democratic Centre,cdH,50,,356,5,2022.0,0.832,0.765,4.985,,,9.0,150.0,1,170,2023-1,7470.0,1.379,0.067,0.0,0.013,0.616,0.027,0.161,1.78,6.533,0.013,0.094,0.736,2.932,0.107,0.0,1.258,0.04,2.088,0.308,1.299,0.576,3.521,5.944,2.731,0.415,0.522,0.0,0.04,0.08,0.991,9.585,0.201,0.107,0.134,0.0,4.498,3.213,2.758,6.56,9.25,0.0,9.719,0.0,0.361,0.442,0.576,0.187,7.644,2.356,0.924,0.415,4.311,0.04,1.914,0.054,0.214,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.027,0.71,2.075,0.0,0.281,0.576,1.165,0.013,0.12,0.0,0.0,0.0,0.375,4.123,0.161,0.201,0.107,0.335,7.644,1.218,2.316,0.04,0.897,0.027,0.0,0.0,0.415,0.0,1.914,0.0,-19.772,8.876,0.71,15.81,0.187,2023a,P5BNE3,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21710,People's Party,PP,70,,355,5,2020.0,0.723,0.58,1.521,,,1.0,150.0,1,170,2023-1,612.0,0.98,0.0,0.0,0.163,0.654,0.0,0.0,0.327,0.0,0.0,2.451,0.163,1.961,0.0,0.0,1.961,0.0,10.948,1.797,2.778,0.0,3.595,2.778,0.49,0.0,0.817,0.0,0.0,0.163,0.0,4.575,0.0,0.0,5.229,0.0,0.163,3.105,1.144,3.268,4.739,4.085,5.392,0.0,5.065,0.163,3.595,0.0,15.523,1.307,0.327,3.595,4.739,0.327,0.817,0.0,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.163,0.98,0.654,0.0,0.98,2.124,0.49,0.163,0.0,0.0,0.0,0.0,0.163,1.307,3.758,0.0,0.163,15.523,0.327,1.307,0.0,0.0,0.327,0.0,0.327,3.268,0.0,0.817,0.0,20.588,3.268,5.229,8.007,0.0,2023a,VEO1LA,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21912,Francophone Democratic Front of Francophones,FDF,90,,355,5,2020.0,0.723,0.58,1.8,,,2.0,150.0,1,170,2023-1,2298.0,1.393,0.0,0.0,0.0,2.35,0.0,0.044,0.783,0.696,0.087,0.0,1.828,1.915,0.131,1.349,5.483,1.001,15.1,1.567,2.959,0.218,0.914,1.871,1.001,0.261,0.044,0.044,0.0,0.174,0.914,6.614,1.48,0.0,2.654,0.0,1.61,0.609,0.218,7.746,17.406,0.827,1.436,0.087,0.435,0.479,0.087,0.609,4.743,0.479,0.827,0.218,5.657,0.131,1.436,0.87,0.218,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,1.654,1.567,0.0,0.261,0.087,1.958,0.566,0.435,0.0,0.0,0.0,0.0,1.61,0.044,0.392,0.305,0.174,4.743,1.305,0.479,0.0,0.74,0.087,0.0,0.044,0.174,0.0,1.436,0.0,-13.969,4.352,2.872,25.152,0.044,2023a,E6T5WW,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21916,New Flemish Alliance,N-VA,90,,326,5,2019.0,0.788,0.659,20.259,0.0,,33.0,150.0,1,140,2023-1,2691.0,0.409,0.334,0.0,0.0,1.003,0.0,0.0,2.192,2.713,0.186,1.784,0.855,1.635,0.0,1.078,6.8,0.186,11.817,0.706,0.929,2.341,3.159,1.709,0.037,0.743,0.074,0.409,0.483,0.0,0.706,9.365,0.037,0.0,2.527,0.0,1.709,2.49,4.98,4.868,4.236,3.084,2.676,0.0,5.091,0.186,0.334,0.26,4.571,2.378,0.037,2.527,5.5,0.0,0.669,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.334,1.524,0.0,0.037,0.074,0.743,0.186,0.0,0.0,0.0,0.0,0.0,1.709,3.01,2.081,0.037,0.149,4.571,0.409,2.378,0.0,0.0,0.037,0.0,0.409,2.118,0.0,0.669,0.0,8.584,1.784,4.868,9.104,0.0,2023a,RE5Y91,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2014-05-25,201405,21917,Flemish Interest,VB,70,,326,5,2019.0,0.788,0.659,3.673,0.0,,3.0,150.0,1,140,2023-1,763.0,0.0,0.262,0.0,0.0,1.966,0.0,0.0,1.835,0.0,1.048,6.029,0.786,0.0,0.0,0.393,14.417,0.0,4.98,0.131,2.359,0.393,0.917,0.917,0.0,0.0,0.131,0.0,0.655,0.0,0.0,7.995,0.0,0.0,2.228,0.0,0.393,1.311,1.966,4.063,5.636,1.311,3.408,0.0,7.471,0.0,0.393,0.0,14.679,0.262,0.0,5.636,3.539,0.0,1.704,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.0,0.0,0.0,0.0,0.0,1.048,1.311,0.0,0.0,0.0,0.0,0.0,0.393,3.277,4.194,0.0,0.0,14.679,0.0,0.262,0.0,0.0,0.0,0.0,1.311,4.325,0.0,1.704,0.0,17.3,0.917,2.621,9.699,0.0,2023a,89KOI5,2014,0.28134146,,0.903,546624135613.253
21,Belgium,10,10.0,2019-05-26,201905,21112,Green!,groen!,10,,326,5,2020.0,0.788,0.659,6.103,0.0,,8.0,150.0,1,150,2023-1,3007.0,0.931,0.0,0.0,0.0,0.266,0.366,0.033,1.297,1.131,0.0,0.0,2.461,3.824,0.067,0.399,0.665,0.831,3.259,0.499,0.033,0.067,1.164,7.915,0.698,0.998,0.0,0.0,0.1,0.0,0.166,9.511,0.931,0.565,0.033,0.0,11.839,8.048,2.162,15.697,5.653,0.599,2.893,0.0,0.499,1.164,0.233,1.696,2.86,0.732,0.632,0.166,6.684,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,1.829,1.829,0.0,0.1,1.896,0.033,0.0,0.0,0.0,0.0,0.0,0.532,11.307,0.2,0.299,0.067,1.097,2.86,0.931,0.698,0.033,0.0,0.632,0.0,0.0,0.166,0.0,0.233,0.0,-21.849,9.544,0.1,21.35,0.399,2023a,G3VJ4V,2019,0.27219802,28.218,0.9,541049419119.999
21,Belgium,10,10.0,2019-05-26,201905,21230,Workers' Party of Belgium,PTB/PVDA,20,,326,5,2020.0,0.788,0.659,8.622,0.0,,12.0,150.0,1,150,2023-1,6991.0,0.987,0.0,0.0,0.83,0.0,1.402,0.586,1.473,0.186,0.2,0.315,3.304,5.807,0.0,0.029,0.229,0.801,1.516,0.973,0.644,0.0,0.815,11.872,0.0,0.057,0.215,0.0,0.0,0.601,0.072,5.636,1.059,2.374,0.172,0.558,5.035,5.25,1.931,21.084,6.98,0.086,1.888,0.0,0.386,0.443,0.143,0.629,2.031,1.33,0.615,0.0,8.11,0.0,1.101,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.529,0.3,3.004,5.207,0.0,0.0,0.601,0.644,0.0,0.0,0.0,0.0,0.0,0.687,4.348,0.386,0.0,0.014,0.429,2.031,0.958,1.087,0.243,0.0,0.615,0.0,0.0,0.0,0.0,1.101,0.029,-33.686,12.931,0.172,28.065,1.988,2023a,E5ZX3V,2019,0.27219802,28.218,0.9,541049419119.999
21,Belgium,10,10.0,2019-05-26,201905,21321,Socialist Party Different,sp.a,30,,326,5,2020.0,0.788,0.659,6.711,0.0,,9.0,150.0,1,150,2023-1,3620.0,0.718,0.0,0.0,0.0,1.796,0.497,0.138,2.624,1.409,0.028,0.0,1.906,2.514,0.0,0.028,1.409,0.552,3.232,0.055,0.193,0.0,0.0,9.171,0.028,0.47,0.0,0.166,0.0,0.0,0.193,6.713,0.884,0.276,0.083,0.028,8.591,4.144,2.431,28.039,5.304,0.055,2.597,0.0,0.884,0.47,0.304,0.387,4.586,0.635,0.276,0.331,5.773,0.0,0.055,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,1.602,2.072,0.0,0.0,0.442,0.193,0.0,0.0,0.0,0.0,0.0,0.055,8.536,0.304,0.58,0.0,0.47,4.586,0.663,0.635,0.0,0.0,0.276,0.0,0.0,0.331,0.0,0.055,0.055,-19.199,10.083,0.083,33.343,0.635,2023a,AMHJLV,2019,0.27219802,28.218,0.9,541049419119.999
21,Belgium,10,10.0,2019-05-26,201905,21421,Open Flemish Liberals and Democrats,openVLD,40,,326,5,2020.0,0.788,0.659,8.544,0.0,,12.0,150.0,1,150,2023-1,1925.0,0.831,0.104,0.0,0.0,1.195,0.0,0.0,2.442,1.974,0.0,0.0,1.87,1.091,0.0,0.0,0.935,0.935,8.675,0.0,0.727,1.818,2.078,1.143,0.156,0.364,0.052,0.675,0.208,0.468,1.091,10.805,0.0,0.0,0.935,0.0,6.338,2.494,2.182,8.727,7.325,2.026,6.338,0.0,2.805,1.039,0.26,3.273,4.364,0.623,1.403,0.468,8.831,0.0,0.519,0.104,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143,0.727,1.039,0.0,0.0,0.052,0.571,0.0,0.156,0.0,0.0,0.0,0.156,6.182,0.987,1.818,0.052,0.987,4.364,0.675,0.623,0.0,0.883,0.519,0.0,0.0,0.468,0.0,0.519,0.156,-8.0,1.299,2.753,16.052,0.0,2023a,BBEBVF,2019,0.27219802,28.218,0.9,541049419119.999
21,Belgium,10,10.0,2019-05-26,201905,21521,Christian Democratic and Flemish,CD&V,50,,326,5,2020.0,0.788,0.659,8.886,0.0,,12.0,150.0,1,150,2023-1,4982.0,0.582,0.02,0.0,0.0,0.522,0.12,0.04,2.208,1.525,0.0,0.06,1.626,2.268,0.0,0.12,1.546,0.622,5.921,0.08,0.02,0.642,1.907,6.744,0.321,0.361,0.02,0.321,0.08,0.0,2.108,9.394,0.522,0.0,0.442,0.0,3.874,5.399,2.509,18.487,5.42,2.489,3.914,0.1,1.144,0.823,1.365,0.622,3.954,1.285,0.281,0.703,6.042,0.04,1.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482,1.144,1.807,0.0,0.0,0.462,0.02,0.0,0.0,0.0,0.0,0.0,0.06,3.814,0.602,0.542,0.02,0.803,3.954,0.582,1.265,0.02,0.0,0.281,0.0,0.0,0.703,0.0,1.405,0.0,-11.903,7.587,1.084,23.906,0.161,2023a,FFLLNU,2019,0.27219802,28.218,0.9,541049419119.999
21,Belgium,10,10.0,2019-05-26,201905,21916,New Flemish Alliance,N-VA,90,,326,5,2020.0,0.788,0.659,16.028,0.0,,25.0,150.0,1,150,2023-1,2824.0,0.283,0.283,0.0,0.0,1.558,0.212,0.142,2.195,2.16,0.354,2.514,1.275,2.266,0.0,0.602,9.242,1.169,8.251,0.071,0.283,0.673,2.054,3.47,0.0,0.248,0.142,0.708,0.142,0.0,0.425,8.534,0.248,0.0,1.948,0.0,4.143,4.178,2.868,7.79,2.833,1.948,2.868,0.142,5.772,0.425,0.283,0.779,6.055,1.275,0.0,1.771,4.674,0.0,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.992,2.266,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.0,0.0,0.035,4.108,3.683,2.089,0.0,0.425,6.055,0.283,1.275,0.0,0.0,0.0,0.0,0.0,1.771,0.0,0.744,0.0,4.78,3.718,2.62,10.623,0.354,2023a,OKP2JT,2019,0.27219802,28.218,0.9,541049419119.999
21,Belgium,10,10.0,2019-05-26,201905,21917,Flemish Interest,VB,70,,326,5,2020.0,0.788,0.659,11.949,0.0,,18.0,150.0,1,150,2023-1,2480.0,0.484,0.0,0.0,0.0,1.21,0.0,0.0,1.331,0.04,1.089,3.266,1.25,3.024,0.081,0.403,3.911,0.484,3.911,0.565,0.806,0.444,1.008,4.073,0.242,0.121,0.444,0.202,0.565,0.0,0.484,9.435,0.081,0.0,0.161,0.0,1.129,2.5,2.419,7.621,6.089,0.444,3.185,0.081,10.484,0.0,0.726,0.282,12.379,1.089,0.04,7.823,3.427,0.0,1.129,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169,0.081,0.968,0.0,1.452,0.605,0.806,0.0,0.0,0.0,0.0,0.0,0.081,1.048,4.113,6.371,0.0,0.0,12.379,0.484,0.968,0.121,0.04,0.0,0.0,0.484,7.339,0.0,1.129,0.0,8.387,4.395,0.605,13.71,0.0,2023a,9YH16X,2019,0.27219802,28.218,0.9,541049419119.999
22,Netherlands,10,10.0,2006-11-22,200611,22110,Green Left,GL,10,,291,4,2011.0,0.85,0.682,4.605,0.0,,7.0,150.0,1,60,2023-1,1143.0,0.437,0.0,0.0,0.175,0.525,1.05,0.0,5.949,2.712,0.175,0.262,4.462,2.712,0.262,0.0,1.137,0.0,1.312,1.05,1.225,0.7,0.612,1.662,0.0,0.0,0.087,0.262,0.262,0.0,0.087,2.1,0.262,0.0,0.35,0.0,6.562,9.274,2.537,6.649,7.787,0.175,5.249,0.0,0.612,0.0,0.175,0.962,3.5,3.675,1.575,1.4,4.024,0.0,0.437,1.575,10.499,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.423,1.925,1.05,14.436,1.05,2023a,CZSFNY,2006,0.30043328,,0.868,728716911607.058
